modelo,config,query_id,P@10,R@10,AP,NDCG@10
vetorial,stopwords,144,0.5,0.8333333333333334,0.7519230769230769,0.8135275303816758
vetorial,stopwords,145,0.4,0.5714285714285714,0.4923605511655827,0.6263065635108556
vetorial,stopwords,146,0.2,1.0,0.6111111111111112,0.6089330166087422
vetorial,stopwords,147,0.3,0.3,0.29698120915032683,0.4179020342187793
vetorial,stopwords,148,0.3,0.5,0.4407793209876543,0.6286824150385667
vetorial,stopwords,149,0.4,0.36363636363636365,0.34735481999334045,0.4412851793128928
vetorial,stopwords,150,0.2,1.0,0.5833333333333333,0.6934264036172708
vetorial,stopwords,151,0.0,0.0,0.017041148794744193,0.0
vetorial,stopwords,152,0.1,0.16666666666666666,0.09602979280908584,0.3057894899648346
vetorial,stopwords,153,0.3,0.42857142857142855,0.2455679241393527,0.27746701228647497
vetorial,stopwords,154,0.2,1.0,0.30952380952380953,0.46927872602275644
vetorial,stopwords,155,0.3,0.5,0.43636363636363634,0.42677449645710014
vetorial,stopwords,156,0.6,0.42857142857142855,0.49893364828194925,0.5170628845000868
vetorial,stopwords,157,0.5,0.1282051282051282,0.2823987949373677,0.34244776929894427
vetorial,stopwords,158,0.2,0.25,0.24840784215784215,0.42022992899415496
vetorial,stopwords,159,0.0,0.0,0.03923748151752712,0.0
vetorial,stopwords,160,0.1,0.2,0.06021012903510285,0.14025592292804667
vetorial,stopwords,161,0.3,0.5,0.4318982080212868,0.7001273525686669
vetorial,stopwords,162,0.3,0.375,0.2776150626783886,0.3478848489326321
vetorial,stopwords,163,0.2,0.6666666666666666,0.2023184601924759,0.36926780146674987
vetorial,stopwords,164,0.3,0.375,0.3278685058576362,0.40244770764543103
vetorial,stopwords,165,0.2,1.0,0.375,0.5802792108518124
vetorial,stopwords,166,0.0,0.0,0.018098316502014326,0.0
vetorial,stopwords,167,0.1,0.5,0.10416666666666666,0.22206143322439892
vetorial,stopwords,168,0.1,0.5,0.12626262626262627,0.2640681225725909
vetorial,stopwords,169,0.2,0.5,0.17107364401955205,0.3191471544989227
vetorial,stopwords,170,0.5,0.8333333333333334,0.6985833760027308,0.8084106577190735
vetorial,stopwords,171,0.3,1.0,0.4888888888888889,0.6852187325282801
vetorial,stopwords,172,0.4,1.0,0.7708333333333333,0.8867092006906816
vetorial,stopwords,173,0.2,1.0,0.5833333333333333,0.6934264036172708
vetorial,stopwords,174,0.0,0.0,0.03973410717971556,0.0
vetorial,stopwords,175,0.1,0.2,0.06739969174361832,0.16094346524940684
vetorial,stopwords,176,0.1,0.14285714285714285,0.06791114229972926,0.10458082268679351
vetorial,stopwords,177,0.3,0.6,0.5866666666666667,0.5126118037239903
vetorial,stopwords,178,0.2,0.5,0.5142857142857142,0.807423638286933
vetorial,stopwords,179,0.2,0.5,0.16926536043683751,0.3191471544989227
vetorial,stopwords,180,0.3,0.42857142857142855,0.4234468072481779,0.36954222770300305
vetorial,stopwords,181,0.1,0.2,0.12373081505715093,0.12456638455037519
vetorial,stopwords,182,0.2,1.0,0.5,0.6433224083306327
vetorial,stopwords,183,0.7,0.5384615384615384,0.5739541323265883,0.645152560930686
vetorial,stopwords,184,0.2,0.2857142857142857,0.16609624783626925,0.23747539163851786
vetorial,stopwords,185,0.6,0.6666666666666666,0.7327940577940577,0.732037587176885
vetorial,stopwords,186,0.4,0.25,0.18449400883765196,0.4472539411173282
vetorial,stopwords,187,0.2,0.3333333333333333,0.16484447016957146,0.27384935658035664
vetorial,stopwords,188,0.4,0.36363636363636365,0.325869117006196,0.5204543482798325
vetorial,stopwords,189,0.0,0.0,0.069438839426612,0.0
vetorial,stopwords,190,0.3,0.6,0.7159663865546217,0.6754186902922906
vetorial,stopwords,191,0.4,0.3076923076923077,0.3629286037788618,0.21563871362856438
vetorial,stopwords,192,0.2,0.5,0.20833333333333331,0.31834121936641585
vetorial,stopwords,193,0.7,0.7777777777777778,0.7096596596596596,0.6411191695244101
vetorial,stopwords,194,0.2,0.3333333333333333,0.16139550580544368,0.14623982497146562
vetorial,stopwords,195,0.0,0.0,0.03980030721966205,0.0
vetorial,stopwords,196,0.2,0.16666666666666666,0.08467355015677881,0.15561968256223144
vetorial,stopwords,197,0.2,0.6666666666666666,0.7435897435897436,0.7398124665681314
vetorial,stopwords,198,0.2,0.5,0.20106893542757417,0.30729752287992035
vetorial,stopwords,199,0.1,0.125,0.07931101842853876,0.0669385772458192
vetorial,stopwords,200,0.1,0.3333333333333333,0.1467236467236467,0.23463936301137825
vetorial,stopwords,201,0.4,0.25,0.3059126910296916,0.5466449670108229
vetorial,stopwords,202,0.2,0.14285714285714285,0.08532329987993072,0.08809271801127867
vetorial,stopwords,203,0.3,0.21428571428571427,0.15448791577396562,0.33028323767390333
vetorial,stopwords,204,0.1,0.07142857142857142,0.05010442330942248,0.12232256082274844
vetorial,stopwords,205,0.0,0.0,0.017948717948717947,0.0
vetorial,stopwords,206,0.2,0.6666666666666666,0.1794334069168506,0.37828944569408407
vetorial,stopwords,207,0.0,0.0,0.06053292028710261,0.0
vetorial,stopwords,208,0.5,0.8333333333333334,0.5188492063492064,0.6744325882366224
vetorial,stopwords,209,0.3,0.25,0.11417040707220093,0.1621988127732359
vetorial,stopwords,210,0.2,0.3333333333333333,0.3906895247550497,0.5367050799050339
vetorial,stopwords,211,0.0,0.0,0.10973535924846996,0.0
vetorial,stopwords,212,0.5,0.35714285714285715,0.40089711809987955,0.3854703205959969
vetorial,stopwords,213,0.5,0.45454545454545453,0.5177936353604804,0.6893986830673035
vetorial,stopwords,214,0.1,0.25,0.1655486542443064,0.24630238874073
vetorial,stopwords,215,0.0,0.0,0.01660465757199945,0.0
vetorial,stopwords,216,0.0,0.0,0.0027397260273972603,0.0
vetorial,stopwords,217,0.2,0.13333333333333333,0.1588685753156532,0.23083441349301012
vetorial,stopwords,218,0.0,0.0,0.11455305081844798,0.0
vetorial,stopwords,219,0.0,0.0,0.03620171743787229,0.0
vetorial,stopwords,220,0.1,0.05263157894736842,0.09305469499620843,0.03609358641829088
vetorial,stopwords,221,0.2,0.1111111111111111,0.08999583814160507,0.09799094631607551
vetorial,stopwords,222,0.3,0.3333333333333333,0.27127530282245615,0.3253310028008726
vetorial,stopwords,223,0.1,0.25,0.1961812697106815,0.24630238874073
vetorial,stopwords,224,0.0,0.0,0.12813897023455847,0.0
vetorial,stopwords,225,0.2,0.08333333333333333,0.06893028451068098,0.12753346244071373
vetorial,stemming,1,0.3,0.10714285714285714,0.1661249520311777,0.25308651504698143
vetorial,stemming,2,0.4,0.16666666666666666,0.22273226156735193,0.5843670254596142
vetorial,stemming,3,0.6,0.75,0.5996541835357625,0.6590918651313924
vetorial,stemming,4,0.1,0.5,0.537037037037037,0.6131471927654584
vetorial,stemming,5,0.2,0.5,0.21805555555555556,0.26950580364746585
vetorial,stemming,6,0.1,0.25,0.06483690833343456,0.12635615681975276
vetorial,stemming,7,0.2,0.4,0.12658143042547965,0.22828034595736055
vetorial,stemming,8,0.1,0.09090909090909091,0.0831154826488303,0.09508977831648074
vetorial,stemming,9,0.3,1.0,0.6666666666666666,0.8385465274895064
vetorial,stemming,10,0.3,0.375,0.18141374994053566,0.3074632499451256
vetorial,stemming,11,0.1,0.14285714285714285,0.09565170002279724,0.04855631116637265
vetorial,stemming,12,0.2,0.4,0.3199761707826224,0.48355410275183836
vetorial,stemming,13,0.0,0.0,0.003577916000551308,0.0
vetorial,stemming,14,0.2,1.0,0.75,0.9567574534371579
vetorial,stemming,15,0.2,1.0,0.625,0.6199062332840657
vetorial,stemming,16,0.1,0.3333333333333333,0.18681565921703916,0.23981246656813146
vetorial,stemming,17,0.1,0.5,0.5169491525423728,0.7039180890341347
vetorial,stemming,18,0.1,0.3333333333333333,0.07371567073059611,0.1671604549662023
vetorial,stemming,19,0.1,0.1111111111111111,0.05124651370143622,0.07107495213134166
vetorial,stemming,20,0.5,0.5555555555555556,0.5055799220272905,0.4983273986856962
vetorial,stemming,21,0.0,0.0,0.06628289473684211,0.0
vetorial,stemming,22,0.0,0.0,0.0018552875695732839,0.0
vetorial,stemming,23,0.3,0.09375,0.147984548404228,0.22022583658140207
vetorial,stemming,24,0.2,0.6666666666666666,0.25124716553287985,0.4514939028009785
vetorial,stemming,25,0.5,0.5555555555555556,0.6213084144507754,0.6451613613050657
vetorial,stemming,26,0.1,0.16666666666666666,0.10221665589312647,0.12341598540537416
vetorial,stemming,27,0.1,0.3333333333333333,0.14423076923076925,0.24554621279155467
vetorial,stemming,28,0.0,0.0,0.0045701972078392925,0.0
vetorial,stemming,29,0.4,0.4444444444444444,0.530128260425416,0.5616984228813139
vetorial,stemming,30,0.1,0.14285714285714285,0.07865233055820142,0.1102098917768043
vetorial,stemming,31,0.0,0.0,0.0008873114463176575,0.0
vetorial,stemming,32,0.1,0.16666666666666666,0.07606031937444196,0.06272348653437324
vetorial,stemming,33,0.3,1.0,0.3595238095238095,0.5090228878596043
vetorial,stemming,34,0.1,0.16666666666666666,0.1566446272763477,0.06993108739817412
vetorial,stemming,35,0.0,0.0,0.02743175192154784,0.0
vetorial,stemming,36,0.1,0.5,0.057276725951424745,0.14126697285982898
vetorial,stemming,37,0.0,0.0,0.047904875065557115,0.0
vetorial,stemming,38,0.0,0.0,0.04458556725022615,0.0
vetorial,stemming,39,0.3,0.23076923076923078,0.13878824744966292,0.22233308299939156
vetorial,stemming,40,0.0,0.0,0.039521086178348284,0.0
vetorial,stemming,41,0.3,1.0,0.7777777777777778,0.8844912478533464
vetorial,stemming,42,0.3,0.6,0.16391500097291276,0.3380436695630647
vetorial,stemming,43,0.4,0.6666666666666666,0.5585495675316033,0.7344701162437444
vetorial,stemming,44,0.0,0.0,0.002162020923372122,0.0
vetorial,stemming,45,0.2,0.16666666666666666,0.20198387451214772,0.38818246147833363
vetorial,stemming,46,0.2,0.13333333333333333,0.23168430939775733,0.3630465525010387
vetorial,stemming,47,0.4,0.2857142857142857,0.30456388153138153,0.3273055988066885
vetorial,stemming,48,0.3,0.2727272727272727,0.16708792949134596,0.3566759370342336
vetorial,stemming,49,0.1,0.5,0.2833333333333333,0.4796249331362629
vetorial,stemming,50,0.1,0.16666666666666666,0.0951551616903407,0.2882482022578177
vetorial,stemming,51,0.3,0.3,0.31575242854692487,0.30400534681637265
vetorial,stemming,52,0.3,0.75,0.47692307692307695,0.45189906879947844
vetorial,stemming,53,0.2,0.2,0.2827739211907971,0.24293507976653914
vetorial,stemming,54,0.2,0.2222222222222222,0.13886397970048733,0.24365117703235073
vetorial,stemming,55,0.1,0.1,0.10787066523737776,0.045213556516657004
vetorial,stemming,56,0.2,0.2,0.0926322853831017,0.13328233861017405
vetorial,stemming,57,0.0,0.0,0.05541130978801749,0.0
vetorial,stemming,58,0.1,0.1111111111111111,0.11457426321705601,0.1155422642817613
vetorial,stemming,59,0.1,0.25,0.09043598479237644,0.14067013006711881
vetorial,stemming,60,0.2,0.4,0.4846569139672587,0.4327622083024971
vetorial,stemming,61,0.3,0.6,0.25858187789222276,0.4521145179163564
vetorial,stemming,62,0.0,0.0,0.012871395725269862,0.0
vetorial,stemming,63,0.0,0.0,0.014659254200495339,0.0
vetorial,stemming,64,0.1,0.5,0.5666666666666667,0.6787956981029196
vetorial,stemming,65,0.5,0.3333333333333333,0.37814577339281485,0.5975478956704509
vetorial,stemming,66,0.2,0.4,0.12809541604384653,0.2973524846882322
vetorial,stemming,67,0.6,0.42857142857142855,0.5548053755065816,0.6664401140367946
vetorial,stemming,68,0.0,0.0,0.055789708480688004,0.0
vetorial,stemming,69,0.0,0.0,0.01631900667775107,0.0
vetorial,stemming,70,0.0,0.0,0.04187432968036734,0.0
vetorial,stemming,71,0.0,0.0,0.035144994620836624,0.0
vetorial,stemming,72,0.1,0.058823529411764705,0.06396025490995598,0.059365121156570666
vetorial,stemming,73,0.5,0.25,0.3288769533486894,0.5828949567849152
vetorial,stemming,74,0.0,0.0,0.07539363605217082,0.0
vetorial,stemming,75,0.1,0.2,0.05488392849900557,0.11218135227894276
vetorial,stemming,76,0.1,0.14285714285714285,0.21308011785150646,0.22454428375557567
vetorial,stemming,77,0.3,0.5,0.34421542361651253,0.2408590074182689
vetorial,stemming,78,0.3,1.0,0.5888888888888889,0.6504198609257138
vetorial,stemming,79,0.0,0.0,0.03451286621874857,0.0
vetorial,stemming,80,0.0,0.0,0.011872809255442497,0.0
vetorial,stemming,81,0.1,0.5,0.3269230769230769,0.5449702648457346
vetorial,stemming,82,0.3,0.6,0.48659031958106985,0.6370850279163035
vetorial,stemming,83,0.1,0.25,0.06983845147907648,0.15101961822780524
vetorial,stemming,84,0.4,0.36363636363636365,0.3176966710672201,0.3440177716950503
vetorial,stemming,85,0.1,0.25,0.13526369393417176,0.16273360041832377
vetorial,stemming,86,0.2,1.0,0.39285714285714285,0.5912352048230277
vetorial,stemming,87,0.0,0.0,0.015132856051843268,0.0
vetorial,stemming,88,0.6,1.0,0.8218253968253969,0.9401652652724695
vetorial,stemming,89,0.1,0.16666666666666666,0.14188306122754754,0.21226838189890232
vetorial,stemming,90,0.2,0.15384615384615385,0.15285393785672938,0.09708614073676021
vetorial,stemming,91,0.1,0.1111111111111111,0.15827536335918202,0.14058943861238676
vetorial,stemming,92,0.6,0.46153846153846156,0.5705393347295951,0.3935053915745316
vetorial,stemming,93,0.1,1.0,0.5,0.6309297535714575
vetorial,stemming,94,0.4,0.3333333333333333,0.4764401271843979,0.48974960757319325
vetorial,stemming,95,0.0,0.0,0.10795454545454546,0.0
vetorial,stemming,96,0.5,0.38461538461538464,0.32549423113523024,0.31058377759995454
vetorial,stemming,97,0.3,0.3,0.1672724485633361,0.22634259219033237
vetorial,stemming,98,0.0,0.0,0.01105304347467254,0.0
vetorial,stemming,99,0.1,0.25,0.21284848484848484,0.2802412438326486
vetorial,stemming,100,0.3,0.3333333333333333,0.15046176276928339,0.24738399258755356
vetorial,stemming,101,0.5,0.8333333333333334,0.5933862433862434,0.7529604982126074
vetorial,stemming,102,0.2,0.5,0.4547416395025956,0.5461894817257589
vetorial,stemming,103,0.0,0.0,0.03962703962703963,0.0
vetorial,stemming,104,0.2,0.4,0.1675910364145658,0.26687965254220064
vetorial,stemming,105,0.3,0.6,0.43583916083916086,0.7130540780639468
vetorial,stemming,106,0.2,0.4,0.22354580285614772,0.2962518163339521
vetorial,stemming,107,0.3,0.42857142857142855,0.3138663122770965,0.3440146827780301
vetorial,stemming,108,0.6,0.8571428571428571,0.8153061224489795,0.8382051528726536
vetorial,stemming,109,0.0,0.0,0.027824846119025647,0.0
vetorial,stemming,110,0.1,0.25,0.275865318913315,0.5028666180369032
vetorial,stemming,111,0.4,0.5714285714285714,0.36257309941520466,0.39593625937946564
vetorial,stemming,112,0.1,0.5,0.1807511737089202,0.19004688335796713
vetorial,stemming,113,0.2,0.5,0.31245225076773275,0.5032251913410369
vetorial,stemming,114,0.1,0.25,0.1057863282756118,0.2579266542703838
vetorial,stemming,115,0.0,0.0,0.013213266483162373,0.0
vetorial,stemming,116,0.1,0.2,0.038658046912424526,0.0769806412452813
vetorial,stemming,117,0.0,0.0,0.020098039215686272,0.0
vetorial,stemming,118,0.1,0.3333333333333333,0.12628205128205128,0.16480760799037997
vetorial,stemming,119,0.1,1.0,1.0,1.0
vetorial,stemming,120,0.6,0.6666666666666666,0.4477934193620468,0.5836255299764265
vetorial,stemming,121,0.4,0.5714285714285714,0.5738176039646629,0.5816381025204606
vetorial,stemming,122,0.2,0.2222222222222222,0.1458456738546687,0.16059681907229434
vetorial,stemming,123,0.0,0.0,0.052941176470588235,0.0
vetorial,stemming,124,0.0,0.0,0.003195909713435741,0.0
vetorial,stemming,125,0.3,0.17647058823529413,0.19542202324571112,0.271256572074555
vetorial,stemming,126,0.2,0.25,0.16397183781427,0.35571812677402137
vetorial,stemming,127,0.1,0.2,0.052889066736946676,0.11530087579875693
vetorial,stemming,128,0.0,0.0,0.01282051282051282,0.0
vetorial,stemming,129,0.5,0.7142857142857143,0.4770666886831197,0.6201024378942235
vetorial,stemming,130,0.3,0.6,0.33905102435253187,0.44506939879925034
vetorial,stemming,131,0.1,0.125,0.2624076557500471,0.03420639802404409
vetorial,stemming,132,0.7,0.4666666666666667,0.7072260831703556,0.6476085587324214
vetorial,stemming,133,0.1,0.14285714285714285,0.21560659837057353,0.12905153795943472
vetorial,stemming,134,0.1,0.5,0.1513157894736842,0.20210734650054757
vetorial,stemming,135,0.4,0.5,0.5517609126984127,0.4462025984948922
vetorial,stemming,136,0.1,0.3333333333333333,0.38000000000000006,0.7795858045446329
vetorial,stemming,137,0.2,0.5,0.21379870129870132,0.26702628688687163
vetorial,stemming,138,0.1,0.5,0.12083333333333333,0.23719771276929622
vetorial,stemming,139,0.0,0.0,0.010269691870505424,0.0
vetorial,stemming,140,0.2,0.3333333333333333,0.14119210093047305,0.3706044238914843
vetorial,stemming,141,0.1,0.16666666666666666,0.09451708727055323,0.09892932355126034
vetorial,stemming,142,0.1,1.0,0.14285714285714285,0.3333333333333333
vetorial,stemming,143,0.1,0.5,0.14583333333333331,0.21840743681816419
vetorial,stemming,144,0.4,0.6666666666666666,0.528968253968254,0.6719235077602482
vetorial,stemming,145,0.4,0.5714285714285714,0.46440816935002976,0.6166333494136583
vetorial,stemming,146,0.2,1.0,0.75,0.7074887171046738
vetorial,stemming,147,0.2,0.2,0.26768534343027295,0.3336884464926733
vetorial,stemming,148,0.3,0.5,0.4485745614035088,0.6413083956181765
vetorial,stemming,149,0.2,0.18181818181818182,0.3091124711058652,0.31488013066763093
vetorial,stemming,150,0.2,1.0,0.8333333333333333,0.9197207891481876
vetorial,stemming,151,0.0,0.0,0.02443980318100359,0.0
vetorial,stemming,152,0.0,0.0,0.010543355923943067,0.0
vetorial,stemming,153,0.3,0.42857142857142855,0.23159527182227876,0.27746701228647497
vetorial,stemming,154,0.2,1.0,0.41666666666666663,0.5468225934151687
vetorial,stemming,155,0.3,0.5,0.38282933017363385,0.35575628001212195
vetorial,stemming,156,0.6,0.42857142857142855,0.47952515225585307,0.5068780825669964
vetorial,stemming,157,0.5,0.1282051282051282,0.33572258761566204,0.30453873816663635
vetorial,stemming,158,0.1,0.125,0.09683259853866669,0.10492380398954748
vetorial,stemming,159,0.1,0.125,0.07024818188869991,0.05329923319333873
vetorial,stemming,160,0.1,0.2,0.1197451371865829,0.24842742676916893
vetorial,stemming,161,0.3,0.5,0.520668344273337,0.6843792523567235
vetorial,stemming,162,0.2,0.25,0.1571817049631284,0.18323401329960137
vetorial,stemming,163,0.2,0.6666666666666666,0.18552971576227392,0.34870224750355494
vetorial,stemming,164,0.3,0.375,0.3056655837234537,0.39405313950161597
vetorial,stemming,165,0.2,1.0,0.3666666666666667,0.5437713091520254
vetorial,stemming,166,0.0,0.0,0.019128353042580766,0.0
vetorial,stemming,167,0.1,0.5,0.2159090909090909,0.3031610197508214
vetorial,stemming,168,0.1,0.5,0.165,0.2640681225725909
vetorial,stemming,169,0.2,0.5,0.14538239538239536,0.25657228426720274
vetorial,stemming,170,0.4,0.6666666666666666,0.56829127662461,0.7113066133250733
vetorial,stemming,171,0.3,1.0,0.3055555555555555,0.49098845915895334
vetorial,stemming,172,0.4,1.0,0.7708333333333333,0.8867092006906816
vetorial,stemming,173,0.2,1.0,0.5833333333333333,0.6934264036172708
vetorial,stemming,174,0.2,0.4,0.18591292847515767,0.38701381842330945
vetorial,stemming,175,0.2,0.4,0.07926928436317446,0.22051793554853608
vetorial,stemming,176,0.0,0.0,0.02933493742989523,0.0
vetorial,stemming,177,0.5,1.0,0.7595238095238095,0.7241442658608562
vetorial,stemming,178,0.2,0.5,0.5051282051282051,0.807423638286933
vetorial,stemming,179,0.2,0.5,0.19664585012087027,0.34620964322385606
vetorial,stemming,180,0.3,0.42857142857142855,0.27158651533651534,0.2897942104526209
vetorial,stemming,181,0.1,0.2,0.2559579056797753,0.24913276910075038
vetorial,stemming,182,0.2,1.0,0.5833333333333333,0.66967181649423
vetorial,stemming,183,0.8,0.6153846153846154,0.6102367664318087,0.6664194157507087
vetorial,stemming,184,0.2,0.2857142857142857,0.21706451123699938,0.2931964662634573
vetorial,stemming,185,0.6,0.6666666666666666,0.6237433862433863,0.6138524532675504
vetorial,stemming,186,0.3,0.1875,0.20453155266134826,0.42257499837058643
vetorial,stemming,187,0.2,0.3333333333333333,0.15966071114520702,0.27384935658035664
vetorial,stemming,188,0.4,0.36363636363636365,0.4321460365670166,0.5359376670367287
vetorial,stemming,189,0.1,0.1111111111111111,0.08121124103275709,0.06102490963086553
vetorial,stemming,190,0.4,0.8,0.7097402597402597,0.7157315444902004
vetorial,stemming,191,0.3,0.23076923076923078,0.38627282346568526,0.16226239918021387
vetorial,stemming,192,0.3,0.75,0.5004432624113475,0.6096199500078984
vetorial,stemming,193,0.6,0.6666666666666666,0.7003881723683276,0.5739758772592928
vetorial,stemming,194,0.0,0.0,0.07587513117218299,0.0
vetorial,stemming,195,0.0,0.0,0.03327461342728518,0.0
vetorial,stemming,196,0.3,0.25,0.13314101642310608,0.21445538755923432
vetorial,stemming,197,0.2,0.6666666666666666,0.5625,0.625639979507489
vetorial,stemming,198,0.2,0.5,0.40098797250859103,0.5608687216151036
vetorial,stemming,199,0.2,0.25,0.09577792192204883,0.13839965414600697
vetorial,stemming,200,0.1,0.3333333333333333,0.16672024000857175,0.23463936301137825
vetorial,stemming,201,0.3,0.1875,0.2702682422209548,0.457905714751506
vetorial,stemming,202,0.3,0.21428571428571427,0.1629004426117668,0.11599388088432347
vetorial,stemming,203,0.1,0.07142857142857142,0.06955604754571908,0.10527982729515889
vetorial,stemming,204,0.1,0.07142857142857142,0.03565627652240076,0.09926568322795842
vetorial,stemming,205,0.1,0.5,0.3269230769230769,0.3868528072345416
vetorial,stemming,206,0.2,0.6666666666666666,0.1958049886621315,0.4005999758521941
vetorial,stemming,207,0.1,0.2,0.12170519538940591,0.14964602744783836
vetorial,stemming,208,0.4,0.6666666666666666,0.5044584500466853,0.630952994717693
vetorial,stemming,209,0.1,0.08333333333333333,0.08088776108625491,0.03630141107661958
vetorial,stemming,210,0.2,0.3333333333333333,0.33567345840415413,0.5514863959592226
vetorial,stemming,211,0.1,0.09090909090909091,0.19582266512587457,0.10961368813261045
vetorial,stemming,212,0.5,0.35714285714285715,0.4678302184635367,0.5396561816678668
vetorial,stemming,213,0.5,0.45454545454545453,0.4202647816001136,0.492110528136889
vetorial,stemming,214,0.1,0.25,0.17025127222386013,0.24630238874073
vetorial,stemming,215,0.0,0.0,0.04005006257822278,0.0
vetorial,stemming,216,0.0,0.0,0.0015625,0.0
vetorial,stemming,217,0.5,0.3333333333333333,0.26627086213474216,0.3895929600526698
vetorial,stemming,218,0.1,0.06666666666666667,0.11725459002021174,0.057959913024345
vetorial,stemming,219,0.0,0.0,0.033086203736122796,0.0
vetorial,stemming,220,0.0,0.0,0.07690820972819988,0.0
vetorial,stemming,221,0.1,0.05555555555555555,0.10681685997083595,0.07678279529108113
vetorial,stemming,222,0.5,0.5555555555555556,0.6094297007340486,0.646096566211864
vetorial,stemming,223,0.2,0.5,0.20834924879042527,0.298254219601818
vetorial,stemming,224,0.0,0.0,0.06683399468154141,0.0
vetorial,stemming,225,0.2,0.08333333333333333,0.06628609270186803,0.12362692280386932
vetorial,stopwords+stemming,1,0.4,0.14285714285714285,0.167536503958641,0.27982107858897454
vetorial,stopwords+stemming,2,0.4,0.16666666666666666,0.2503941752639405,0.6001300254469494
vetorial,stopwords+stemming,3,0.7,0.875,0.6331967213114755,0.7358599014203671
vetorial,stopwords+stemming,4,0.1,0.5,0.54,0.6131471927654584
vetorial,stopwords+stemming,5,0.3,0.75,0.28655303030303025,0.4482097822707301
vetorial,stopwords+stemming,6,0.1,0.25,0.08815556628056628,0.14067013006711881
vetorial,stopwords+stemming,7,0.2,0.4,0.12667251026231058,0.22828034595736055
vetorial,stopwords+stemming,8,0.1,0.09090909090909091,0.09137948557342446,0.08898358573137954
vetorial,stopwords+stemming,9,0.3,1.0,0.6666666666666666,0.8385465274895064
vetorial,stopwords+stemming,10,0.3,0.375,0.18066042274114297,0.3074632499451256
vetorial,stopwords+stemming,11,0.1,0.14285714285714285,0.09808119166479815,0.04855631116637265
vetorial,stopwords+stemming,12,0.2,0.4,0.333552220137586,0.4889191181722506
vetorial,stopwords+stemming,13,0.0,0.0,0.0,0.0
vetorial,stopwords+stemming,14,0.2,1.0,0.75,0.9567574534371579
vetorial,stopwords+stemming,15,0.2,1.0,0.6,0.5998372440364409
vetorial,stopwords+stemming,16,0.1,0.3333333333333333,0.1779695946481508,0.23981246656813146
vetorial,stopwords+stemming,17,0.1,0.5,0.5128205128205128,0.7039180890341347
vetorial,stopwords+stemming,18,0.1,0.3333333333333333,0.08480126648701052,0.1815417925373527
vetorial,stopwords+stemming,19,0.1,0.1111111111111111,0.03364025789863742,0.09441829851343966
vetorial,stopwords+stemming,20,0.5,0.5555555555555556,0.4973062512536196,0.4857478845382125
vetorial,stopwords+stemming,21,0.0,0.0,0.07749257278669043,0.0
vetorial,stopwords+stemming,22,0.0,0.0,0.0,0.0
vetorial,stopwords+stemming,23,0.4,0.125,0.22424273736326508,0.3858834008228406
vetorial,stopwords+stemming,24,0.2,0.6666666666666666,0.25138888888888894,0.4514939028009785
vetorial,stopwords+stemming,25,0.5,0.5555555555555556,0.6255857248743427,0.6451613613050657
vetorial,stopwords+stemming,26,0.1,0.16666666666666666,0.11387230928513307,0.12341598540537416
vetorial,stopwords+stemming,27,0.1,0.3333333333333333,0.1469610636277303,0.24554621279155467
vetorial,stopwords+stemming,28,0.0,0.0,0.005156119465329991,0.0
vetorial,stopwords+stemming,29,0.5,0.5555555555555556,0.5450668634469257,0.5902599758369294
vetorial,stopwords+stemming,30,0.1,0.14285714285714285,0.07631666495691557,0.11777266662388503
vetorial,stopwords+stemming,31,0.0,0.0,0.0009930486593843098,0.0
vetorial,stopwords+stemming,32,0.1,0.16666666666666666,0.07582843926620568,0.06272348653437324
vetorial,stopwords+stemming,33,0.3,1.0,0.3595238095238095,0.5090228878596043
vetorial,stopwords+stemming,34,0.1,0.16666666666666666,0.16311975348353058,0.07328439752622513
vetorial,stopwords+stemming,35,0.0,0.0,0.02749719416386083,0.0
vetorial,stopwords+stemming,36,0.1,0.5,0.06446463654223969,0.1480409554829326
vetorial,stopwords+stemming,37,0.2,0.2222222222222222,0.08345890268584344,0.12512197443419115
vetorial,stopwords+stemming,38,0.0,0.0,0.03297933661164144,0.0
vetorial,stopwords+stemming,39,0.2,0.15384615384615385,0.12411745698972688,0.1807734850141504
vetorial,stopwords+stemming,40,0.1,0.08333333333333333,0.04624721192818188,0.0495814449758846
vetorial,stopwords+stemming,41,0.3,1.0,0.7777777777777778,0.8844912478533464
vetorial,stopwords+stemming,42,0.2,0.4,0.14506952557800015,0.1948869287927358
vetorial,stopwords+stemming,43,0.4,0.6666666666666666,0.5343453919035314,0.7344701162437444
vetorial,stopwords+stemming,44,0.0,0.0,0.0,0.0
vetorial,stopwords+stemming,45,0.2,0.16666666666666666,0.21718899687532503,0.400448803935945
vetorial,stopwords+stemming,46,0.5,0.3333333333333333,0.29018838803361496,0.5009329897225692
vetorial,stopwords+stemming,47,0.4,0.2857142857142857,0.33218103035670854,0.3384680408555451
vetorial,stopwords+stemming,48,0.2,0.18181818181818182,0.18342760978475603,0.3121371016337146
vetorial,stopwords+stemming,49,0.1,0.5,0.28448275862068967,0.4796249331362629
vetorial,stopwords+stemming,50,0.1,0.16666666666666666,0.09580965673223857,0.2882482022578177
vetorial,stopwords+stemming,51,0.3,0.3,0.35394510357445863,0.311766700693026
vetorial,stopwords+stemming,52,0.3,0.75,0.5700757575757576,0.5016452809607169
